movieId,title,genres
142260,Crab Trap (2010),6
142262,Naked You Die (1968),12
142264,Proteus (1995),11|13
142266,Maléfique (2003),4|11|12
142268,Stars 80 (2012),3
142270,Act of Violence (2008),6|9
142272,"Beaumarchais, l'insolent (1996)",10|5
142274,The Snow Devils (1967),13
142276,War Between the Planets (1966),13
142278,The War of the Planets (1966),13
142280,Lightning Bolt (1967),7|9
142284,Killers Are Challenged (1966),10
142286,The Long Hair of Death (1964),11
142288,Giants of Rome (1964),7|10|6
142290,"Hercules, Prisoner of Evil (1964)",10|4
142292,Il pelo nel mondo (1964),14
142294,Devil of the Desert Against the Son of Hercules (1964),7|10|4
142296,The Fall of Rome (1963),7|6
142298,The Golden Arrow (1962),10|4
142300,Battle of the Worlds (1961),13|9
142302,Assignment: Outer Space (1960),13
142308,Virtual Weapon (1997),(no genres listed)
142310,Indio 2 - The Revolt (1991),7|10|16
142314,Alien from the Deep (1989),11|13
142316,House of 1000 Pleasures (1972),3
142318,Code Name : Wild Geese (1984),7
142322,The Ark of the Sun God (1984),7|10
142324,The Last Blood (1983),7|16
142326,Commando Leopard (1985),7|16
142328,Escape From the Cursed Arcipelago (1982),7|16
142330,Hunters of the Golden Cobra (1982),7|10|16
142332,Car Crash (1981),7
142334,The Last Hunter (1980),9|16
142336,Invasion of the Flesh Hunters (1980),11|9
142338,Killer Fish (1979),10
142340,Whisky and Ghosts (1976),7|3|18
142342,Death Rage (1976),7|8|9
142344,The Stranger and the Gunfighter (1975),7|18
142346,Seven Deaths in the Cat's Eye (1973),8|11|12
142348,And God Said to Cain (1970),11|12|18
142350,The Unnaturals (1969),8
142352,Vengeance (1968),18
142354,Pelican Dreams (2014),14
142356,Haru (2013),1|5|13
142358,Snowden’s Great Escape (2015),14
142360,Fool Circle (2014),3|6
142362,Magallanes (2014),6
142364,The Keeping Room (2015),6
142366,Cigarette Burns (2005),11|9
142370,We Are the Freaks (2014),3
142372,Our Brand Is Crisis (2015),3|6
142374,Attack on Titan: End of the World (2015),7|4
142376,Big Sky (2015),6|9
142378,L'odore della notte (1998),(no genres listed)
142380,White Snow (2010),9
142382,Agneepath (2012),7|8|6
142384,Cocktail (2012),3|6|5
142386,The Assassin (2015),6
142388,The Gamechangers (2015),6
142390,Throne of Fire (1983),7|10|4
142392,Vigili e vigilesse (1982),3
142394,"Gunan, King of the Barbarians (1982)",(no genres listed)
142396,The Cannibals (1980),11
142400,The Conjugal Debt (1970),(no genres listed)
142402,Io non scappo... fuggo (1970),3
142406,Dick Smart 2007 (1967),7|3
142408,Hercules in the Haunted World (1961),7|4|11
142410,Captive Women 4 (1977),9
142412,American Hot Wax (1978),6
142414,Dusty and Sweets McGee (1971),8|6
142416,Aloha Bobby and Rose (1975),6|5
142418,Joseph Andrews (1977),7|10|3|6|5|9
142420,High Rise (2015),7|6|13
142422,The Night Before (2015),3
142424,Into the Forest (2015),6|13
142426,Time Out of Mind (2015),6
142428,Winter Meeting (1948),6|5
142430,Perfect Strangers (1950),6|5
142432,The Princess of France (2014),(no genres listed)
142434,Villegas (2012),(no genres listed)
142436,First Spaceship on Venus (1960),6|12|13
142438,Lake Fear (2014),3|11
142440,Chain of Command (2015),10
142442,An Ideal Man (2015),9
142444,The Editor (2015),3|11|12
142446,On Broadway (2007),6
142448,Everest (2015),10|6|9
142450,Puella Magi Madoka Magica the Movie Part III: Rebellion (2013),1|4|12|9
142452,Puella Magi Madoka Magica the Movie Part II: Eternal (2012),7|1|11|12
142454,Sukeban Deka: Counter Attack from the Kazama Sisters (1988),7
142456,The Brand New Testament (2015),(no genres listed)
142458,You Carry Me (2015),6
142460,Cut Snake (2015),(no genres listed)
142462,The First Olympics: Athens 1896 (1984),6
142464,Last House in Istanbul (1974),(no genres listed)
142466,Mean Frank and Crazy Tony (1973),3|8
142468,Red Amnesia (2014),9
142470,City Beneath the Sea (1971),7|13
142472,Kebab Connection (2004),7|3|5
142474,Buddenbrooks: The Decline of a Family (2008),6
142476,Keine Lieder über Liebe (2005),6|5
142478,Hilde (2009),6
142482,Monster Hunt (2015),7|3|4
142484,Wild City (2015),7|8|9
142486,Cocksucker Blues (1972),14
142488,Spotlight (2015),9
142490,Viva,(no genres listed)
142492,Son of Saul (2015),6
142494,Diane (1975),(no genres listed)
142496,Funny Farm (1975),(no genres listed)
142498,Burden of Evil (2012),9
142503,Shut In (2015),6|11|9
142505,Rabid Dogs (2015),7|9
142507,Pawn Sacrifice (2015),6
142509,Hardcore Henry (2015),7|10|13
142511,Mega Snake (2007),11
142513,Hunter × Hunter: Phantom Rouge (2013),10|1
142515,"Remake, Remix, Rip-Off: About Copy Culture & Turkish Pop Cinema (2014)",14
142517,Il castello (2011),(no genres listed)
142519,Hunter × Hunter: The Last Mission (2013),7|1
142521,08/15 (1954),6|16
142523,Carmen (1915),6
142525,Hannas Reise (2014),3|5
142527,Bon appétit (2010),5
142529,"Killing Is My Business, Honey (2009)",3|8
142532,Call Girl of Cthulhu (2014),3|11
142534,Roger Waters the Wall (2015),14
142536,Burnt (2015),6
142538,Queen of the Desert (2015),6
142540,Visions (2015),11|9
142542,Nobody from Nowhere (2014),6|9
142544,Swap Meet (1979),(no genres listed)
142546,General Luna (2015),6|16
142548,Vem älskar Yngve Frej? (1973),(no genres listed)
142550,Ryuzo and the Seven Henchmen (2015),7|3
142552,The Saint of Gamblers (1995),7|3
142554,Der Clown - Tag der Vergeltung (2005),7
142556,Mary of Nazareth (1995),(no genres listed)
142558,If I Were a Rich Man (2002),3
142560,Fair Play (2006),9
142562,The Ceremony (2014),14
142564,A Stranger of Mine (2005),3|8|6|11
142566,Sarusuberi: Miss Hokusai (2015),1
142568,Being Canadian (2015),3|14
142570,Dor (2006),6
142572,Life Is Ruff (2005),(no genres listed)
142574,Cow Belles (2006),2|3|5
142576,Genius (1999),2|3|6
142578,Teen Lust (2014),3
142580,Deadly Stranger (1988),9
142582,The Last Fight (1983),6
142584,Scanner Cop (1994),11|13
142586,The Timber (2015),10|6|18
142588,Sriracha (2013),14
142590,The Willies (1990),3|11
142592,Seduction: Three Tales from the 'Inner Sanctum' (1992),9
142594,Project Alien (1990),7|13
142596,Evil Things (2009),11
142598,Last Shift (2014),11
142600,The Immortal Voyage of Captain Drake (2009),10|4
142602,"F*ck You, Goethe 2 (2015)",3
142604,Pay the Ghost (2015),11|9
142606,A Million (2009),9
142608,A Song of Lisbon (1933),3
142610,Un mundo cuadrado (2012),(no genres listed)
142612,"Give 'em Hell, Harry! (1975)",(no genres listed)
142614,Catch Me Daddy (2015),(no genres listed)
142616,The Furthest End Awaits (2014),(no genres listed)
142618,Flying Colors (2015),3|6
142620,Solomon's Perjury 1: Suspicion (2015),(no genres listed)
142622,King of Mahjong (2015),3
142624,"Davy Crockett, Indian Scout (1950)",10|18
142626,Infinite (2012),6|13
142628,The Brave Little Toaster to the Rescue (1997),1|2|3
142630,Macropolis (2012),1
142632,Oh Willy... (2013),10|1|6
142634,The Legend of Seven Cutter (2006),7|3
142636,Angry Harvest (1986),6|5
142638,Naked Under the Moon (1999),6|5
142640,Going Home (1971),6
142642,Going Home (1993),6|16
142644,Thunderbolt (1929),6
142648,A Date with the Falcon (1942),8|12
142650,A Glimpse of Hell (2001),6
142652,Acolytes (2008),11|12|9
142654,Alien Opponent (2011),7|3|13
142656,Any And Every Which Way (2010),3|5
142659,Armed Response (1986),7|9
142663,Babes in Toyland (1997),1|2
142665,Back Street (1932),6
142667,Black River (2001),13|9
142669,Varg Veum - Black Sheep (2011),7|8|9
142671,Black Sheep (1935),6|5
142673,Bunny O'Hare (1971),7|3
142675,Seashore (2015),6
142677,Lootera (2013),6|5
142679,Fire in Babylon (2011),14
142681,Consolation Marriage (1931),6|5
142683,Dear Mr. Gacy (2010),3|8|6|11|9
142685,Death Machines (1976),7
142687,Don't Knock the Twist (1962),(no genres listed)
142689,Drunk Wedding (2015),3
142691,Evidence (2011),11
142695,Ghoul (2015),11|9
142697,Ghoul (2012),9
142699,Hazard Jack (2014),11
142701,Headspace (2005),11|13|9
142703,Island of Love (1963),3
142705,Legion (1998),7
142707,Let Go (2011),3
142709,Little Lord Fauntleroy (1921),6
142711,Lucky Devils (1933),7|6
142714,Meet The Baron (1933),(no genres listed)
142717,Resurrection County (2008),11|9
142721,The Rite (1969),6
142723,Rock Rock Rock! (1956),(no genres listed)
142727,Remains (2011),7|6|11|9
142731,Stolen Identity (1953),7|8|6|12|9
142733,Tango (1993),3|6
142740,Devil Seed (2012),11
142742,The Dark (1979),11|13
142744,Horror House (1969),11
142746,The Dark Hour (2007),11|12|13|9
142748,The Dark (1994),(no genres listed)
142751,The Fighting Lady (1944),14|16
142754,The Lost (2006),8|6|9
142756,The Love Light (1921),6
142758,Arizona Colt (1966),18
142761,The Miniver Story (1950),6
142763,The Phantom of Crestwood (1932),8|12
142765,The Program (2015),6
142767,The Red Kimona (1925),6
142770,The Selling (2012),3
142775,The Warrior Empress (1960),10
142778,Trade Winds (1938),6
142780,True Women (1997),6|5|16|18
142782,Vanessa: Her Love Story (1935),6
142788,Witchboard 2: The Devil's Doorway (1993),11|12
142791,My Little Bride (2004),3|6|5
142793,Young Bride (1932),6
142795,Love Is in the Air (2011),(no genres listed)
142797,White Rabbit (2013),6
142799,The Silenced (2015),6|12|9
142801,Alice in Earnestland (2015),(no genres listed)
142803,The Classified File (2015),8|6
142805,Helios (2015),7|8
142807,Hollywood Adventures (2015),7|3
142809,Hush Little Baby (2007),6|12|9
142811,Carnival of Souls (1998),11|9
142813,Full Out (2015),2|6
142815,The Boys Club (1997),6
142817,Apaharan (2005),7|8|6
142819,Bangalore Days (2014),3|6|5
142821,Ohm Shanthi Oshaana (2014),3|5
142823,Baazigar (1993),8|9
142825,Sparsh (1980),(no genres listed)
142827,Waves (2000),6|5
142829,The Dirty Picture (2011),3|6
142831,Garam Masala (2005),3
142833,Chup Chup Ke (2006),3
142835,Dulhe Raja (1998),3|6|5
142837,Mr. & Mrs. Khiladi (1997),(no genres listed)
142839,Vaaranam Aayiram (2008),3|6|5|9
142841,Vedam (2010),6|5
142843,Little Witch Academia (2013),7|1|3|4
142845,A Small Act (2010),14
142847,Cat Shit One (2010),1|16
142849,Rabbit and Deer (2013),1|3
142851,"Arab Cortege, Geneva (1896)",14
142853,The Mole at the Sea (2012),10|1|3
142855,Paul Taylor Creative Domain (2014),14
142857,1001 Grams (2014),6
142859,Factory Girl (2013),6|5
142861,Cemetery of Splendour (2015),6|4
142863,Crumbs (2015),10|6|13
142865,Much Loved (2015),6
142867,Tiger House (2015),7|8|6
142869,The Tyrannical Father (1941),3
142871,O Pátio das Cantigas (1942),3
142873,O Costa d'África (1954),3
142875,Star (2014),3|6|5
142877,The Quiet Hour (2015),6|13|9
142879,Everything Before Us (2015),6|5
142881,Candlestick (2014),12|9
142883,The Idealist (2015),6|9
142885,"You're a Good Sport, Charlie Brown (1975)",1|2|3
142887,I Am Here (2014),6|9
142889,A Brokedown Melody (2004),7|10|14|6
142891,The Legend of Paul and Paula (1973),6|5
142893,Desolation Canyon (2006),18
142895,Nana (1934),6
142897,Cemetery Without Crosses (1969),18
142899,L'Oranais (2014),6
142901,Un Français (2015),(no genres listed)
142903,Ricochet (2011),8|6|12|9
142905,Arthur & Merlin (2015),4
142907,Breaking Dawn (2004),11|12|9
142909,La Dame dans l'auto avec des lunettes et un fusil (2015),9
142911,The 10 Year Plan (2014),(no genres listed)
142913,Ollaan vapaita,(no genres listed)
142915,The Slurb (2001),3
142917,Distractions (2015),3
142919,Snow-White and Rose-Red (1979),2|4
142921,Essex Boys: Law of Survival (2015),7|10|8|6
142923,Blastfighter (1984),7|8|6
142925,A Christmas Horror Story (2015),11
142927,Sissi: The Fateful Years of an Empress (1957),6|5
142929,Sissi (1955),3|6|5
142931,Sting of Death (1966),11
142933,Godmonster of Indian Flats (1973),11|13
142935,Evil Ed (1997),11
142937,RangiTaranga (2015),(no genres listed)
142939,Robot Wars (1993),13|9
142941,Robo Warriors (1996),7|10|13
142943,Laserblast (1978),7|13|9
142945,The Phantom Creeps (1939),13
142947,Spookies (1986),11
142949,Nightbeast (1982),11|13
142951,Vaya con Dios (2002),3
142953,The Thread (2015),14
142955,Certain Prey (2011),7|8|6|12|9
142959,Spicy Love Soup (1997),(no genres listed)
142961,Life Eternal (2015),3|8|9
142963,7 Chinese Brothers (2015),3
142965,Beautiful Days (1955),6
142967,To New Shores (1937),6
142969,Virgin Mountain (2015),3|6
142971,From The Depths of My Heart (2015),6|11
142973,Ice and the Sky (2015),14
142975,Navy Seals vs. Zombies (2015),7|11
142977,The Rosenwald Schools (2015),(no genres listed)
142979,The Laundryman (2015),(no genres listed)
142981,"Bell for Ursli, A (Schellen-Ursli) (2015)",2
142983,Delirium (1972),12|9
142985,Bringing Ashley Home (2011),6
142987,Stavitel chrámu (1920),(no genres listed)
142989,Sleepless In New York (2014),14|6|5
142991,Mediterranea (2015),6
142993,The Club (2015),6
142995,Alias Maria (2015),(no genres listed)
142997,Hotel Transylvania 2 (2015),1|3
142999,Hidden (2015),11|9
143001,Anti-Social (2015),8
143003,The Goob (2015),6|5
143005,The Beat Beneath My Feet (2014),3|6
143007,A Horse for Summer (2015),(no genres listed)
143009,Pure (2009),6
143011,I nostri ragazzi (2014),6
143013,The Seven Deadly Sins (1962),(no genres listed)
143015,From the Head (2011),6
143017,Solitary (2009),12|9
143019,Triple Dare (2006),6
143021,"Life, Love & Celluloid (1998)",14
143023,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll (2014),14
143025,Tim Maia (2014),6
143027,Now You See It... (2005),3|12
143029,Stuck in the Suburbs (2004),2|3
143031,Jump In! (2007),3|6|5
143033,Winning London (2001),2|3
143035,Minutemen (2008),10|2|3|13
143037,30 Days Until I'm Famous (2004),3|6|5
143039,2gether (2000),3|6
143041,Too Young to Marry (2007),3|6|5
143043,Fish & Cat (2013),(no genres listed)
143045,When Day Breaks (2012),6
143047,Dark Blood (2012),9
143049,Not Waving But Drowning (2012),6
143053,Oddball (2015),2
143055,Jett Jackson: The Movie (2001),7|10|2|3|13
143057,Snapphanar (2006),7|6
143059,RUSH: Time Machine (2011),(no genres listed)
143061,Don't Look Down (2008),6|5
143063,Sheila Levine is Dead and Living in New York (1975),3
143065,Orson Welles: The One-Man Band (1995),14
143067,Dream Deceivers: The Story Behind James Vance vs. Judas Priest (1992),(no genres listed)
143069,Daft Punk Unchained (2015),14
143071,Chilling Visions: 5 Senses of Fear (2013),11
143076,Aftermath (2004),6
143078,Crash: The Mystery of Flight 1501 (1990),6|12
143082,Airborne (2012),11|9
143086,An American Girl: Saige Paints the Sky (2013),2
143089,Beverly Hills Madam (1986),6
143091,The Gauntlet (2013),7|10|11
143096,La corruzione (1963),(no genres listed)
143098,Crawl (2011),8|9
143101,A Feather in Her Hat (1935),(no genres listed)
143103,First Love (1974),(no genres listed)
143105,First Love (1978),6|5
143108,First Love (2000),(no genres listed)
143111,First Love (2006),8|6
143113,GodFather (1991),3|6|5
143115,Varalaru (2006),6
143117,Hands of a Stranger (1962),11|9
143119,Mansion of the Doomed (1976),11
143126,Mischief Night (2006),6
143128,Mrs. Santa Claus (1996),2|4
143130,Murder in the Private Car (1934),12|5
143133,Poker Alice (1987),(no genres listed)
143137,Sabotage (1996),7|9
143141,Necessary Evil (2008),9
143150,Small Sacrifices (1989),(no genres listed)
143152,Something to Shout About (1943),(no genres listed)
143154,Sparrows Can't Sing (1963),3|6
143156,There's Always Vanilla (1971),(no genres listed)
143158,The Affair (1967),(no genres listed)
143160,Sunrise (2014),6
143162,The Affair (1995),(no genres listed)
143164,Silsila (1981),6|5
143166,The Affair (1973),6|5
143168,Wild Life (2014),6
143170,The Silk Express (1933),6|12|9
143174,Tiger Cage (1988),7
143178,"To Sir, with Love II (1996)",6
143180,Victim (2011),7|6|9
143183,Slaughter (1972),7|8|6
143185,The Child (1977),11
143187,Black Eye (1974),7|8
143192,Blow for Blow (1972),6
143194,Rings of Fear (1978),11
143197,The Horror of Frankenstein (1970),11|13
143199,Immoral Tales (1974),6|5
143201,One of Us (1989),(no genres listed)
143203,Inside (2002),6
143205,I Didn't Come Here to Die (2010),(no genres listed)
143207,Jack and the Beanstalk (2010),10|2|3|4
143209,Tremors 5: Bloodline (2015),7|11|13
143211,"Once More, My Darling (1949)",(no genres listed)
143215,Sunday in the Country (1974),8|6|9
143217,Middle Age Crazy (1980),(no genres listed)
143219,Crossbar (1979),6
143221,Find the Lady (1976),(no genres listed)
143223,It Seemed Like a Good Idea at the Time (1975),(no genres listed)
143225,The Man Who Wanted to Live Forever (1970),9
143231,Double Teamed (2002),2|6
143233,Horse Sense (1999),6
143235,Going to the Mat (2004),(no genres listed)
143237,Freeheld (2015),6|5
143239,By the Sea (2015),6|5
143243,An Open Heart (2012),6
143245,The Little Prince (2015),1|4
143247,If You Build It (2014),14
143249,Dark Star: HR Giger’s World (2014),14
143251,Red Passport (2003),8|6
143253,Food Chains (2014),14
143255,Narcopolis (2014),12|13|9
143257,Ashby (2015),3|6
143259,4Got10 (2015),(no genres listed)
143261,Battle of the Godfathers (1973),7|6
143263,Lucky Luciano (1973),8|6
